
 *******************************************************************************

EXEMPLO 3D DINAMICO SOLO (1600 BE e 5 EE)                                  


DADOS

  NÚMERO DE ELEMENTOS DA MALHA= 1605
  NÚMERO DE ELEMENTOS DE CONTORNO= 1600
  NÚMERO DE PONTOS EXTREMOS DOS ELEMENTOS= 1685
  NÚMERO DE PONTOS DE GAUSS=   8
  MÓDULO DE CISALHAMENTO=  0.1000000D+01
  1047      381      420      421      382    0.3250D+01 -0.6750D+01  0.0000D+00
  1048      420      459      460      421    0.3250D+01 -0.6250D+01  0.0000D+00
  1049      459      498      499      460    0.3250D+01 -0.5750D+01  0.0000D+00
  1050      498      537      538      499    0.3250D+01 -0.5250D+01  0.0000D+00
  1051      537      576      577      538    0.3250D+01 -0.4750D+01  0.0000D+00
  1052      576      615      616      577    0.3250D+01 -0.4250D+01  0.0000D+00
  1053      615      654      655      616    0.3250D+01 -0.3750D+01  0.0000D+00
  1054      654      693      694      655    0.3250D+01 -0.3250D+01  0.0000D+00
  1055      693      732      733      694    0.3250D+01 -0.2750D+01  0.0000D+00
  1056      732      771      772      733    0.3250D+01 -0.2250D+01  0.0000D+00
  1057      771      810      811      772    0.3250D+01 -0.1750D+01  0.0000D+00
  1058      810      849      850      811    0.3250D+01 -0.1250D+01  0.0000D+00
  1059      849      888      889      850    0.3250D+01 -0.7500D+00  0.0000D+00
  1060      888      927      928      889    0.3250D+01 -0.2500D+00  0.0000D+00
  1061      927      966      967      928    0.3250D+01  0.2500D+00  0.0000D+00
  1062      966     1005     1006      967    0.3250D+01  0.7500D+00  0.0000D+00
  1063     1005     1044     1045     1006    0.3250D+01  0.1250D+01  0.0000D+00
  1064     1044     1083     1084     1045    0.3250D+01  0.1750D+01  0.0000D+00
  1065     1083     1122     1123     1084    0.3250D+01  0.2250D+01  0.0000D+00
  1066     1122     1161     1162     1123    0.3250D+01  0.2750D+01  0.0000D+00
  1067     1161     1200     1201     1162    0.3250D+01  0.3250D+01  0.0000D+00
  1068     1200     1239     1240     1201    0.3250D+01  0.3750D+01  0.0000D+00
  1069     1239     1278     1279     1240    0.3250D+01  0.4250D+01  0.0000D+00
  1070     1278     1317     1318     1279    0.3250D+01  0.4750D+01  0.0000D+00
  1071     1317     1356     1357     1318    0.3250D+01  0.5250D+01  0.0000D+00
  1072     1356     1395     1396     1357    0.3250D+01  0.5750D+01  0.0000D+00
  1073     1395     1434     1435     1396    0.3250D+01  0.6250D+01  0.0000D+00
  1074     1434     1473     1474     1435    0.3250D+01  0.6750D+01  0.0000D+00
  1075     1473     1512     1513     1474    0.3250D+01  0.7250D+01  0.0000D+00
  1076     1512     1551     1552     1513    0.3250D+01  0.7750D+01  0.0000D+00
  1077     1551     1590     1591     1552    0.3250D+01  0.8250D+01  0.0000D+00
  1078     1590     1629     1630     1591    0.3250D+01  0.8750D+01  0.0000D+00
  1079     1629     1668     1669     1630    0.3250D+01  0.9250D+01  0.0000D+00
  1080     1668       68       69     1669    0.3250D+01  0.9750D+01  0.0000D+00
  1081      134      187      188      133    0.3750D+01 -0.9750D+01  0.0000D+00
  1082      187      226      227      188    0.3750D+01 -0.9250D+01  0.0000D+00
  1083      226      265      266      227    0.3750D+01 -0.8750D+01  0.0000D+00
  1084      265      304      305      266    0.3750D+01 -0.8250D+01  0.0000D+00
  1085      304      343      344      305    0.3750D+01 -0.7750D+01  0.0000D+00
  1086      343      382      383      344    0.3750D+01 -0.7250D+01  0.0000D+00
  1087      382      421      422      383    0.3750D+01 -0.6750D+01  0.0000D+00
  1088      421      460      461      422    0.3750D+01 -0.6250D+01  0.0000D+00
  1089      460      499      500      461    0.3750D+01 -0.5750D+01  0.0000D+00
  1090      499      538      539      500    0.3750D+01 -0.5250D+01  0.0000D+00
  1091      538      577      578      539    0.3750D+01 -0.4750D+01  0.0000D+00
  1092      577      616      617      578    0.3750D+01 -0.4250D+01  0.0000D+00
  1093      616      655      656      617    0.3750D+01 -0.3750D+01  0.0000D+00
  1094      655      694      695      656    0.3750D+01 -0.3250D+01  0.0000D+00
  1095      694      733      734      695    0.3750D+01 -0.2750D+01  0.0000D+00
  1096      733      772      773      734    0.3750D+01 -0.2250D+01  0.0000D+00
  1097      772      811      812      773    0.3750D+01 -0.1750D+01  0.0000D+00
  1098      811      850      851      812    0.3750D+01 -0.1250D+01  0.0000D+00
  1099      850      889      890      851    0.3750D+01 -0.7500D+00  0.0000D+00
  1100      889      928      929      890    0.3750D+01 -0.2500D+00  0.0000D+00
  1101      928      967      968      929    0.3750D+01  0.2500D+00  0.0000D+00
  1102      967     1006     1007      968    0.3750D+01  0.7500D+00  0.0000D+00
  1103     1006     1045     1046     1007    0.3750D+01  0.1250D+01  0.0000D+00
  1104     1045     1084     1085     1046    0.3750D+01  0.1750D+01  0.0000D+00
  1105     1084     1123     1124     1085    0.3750D+01  0.2250D+01  0.0000D+00
  1106     1123     1162     1163     1124    0.3750D+01  0.2750D+01  0.0000D+00
  1107     1162     1201     1202     1163    0.3750D+01  0.3250D+01  0.0000D+00
  1108     1201     1240     1241     1202    0.3750D+01  0.3750D+01  0.0000D+00
  1109     1240     1279     1280     1241    0.3750D+01  0.4250D+01  0.0000D+00
  1110     1279     1318     1319     1280    0.3750D+01  0.4750D+01  0.0000D+00
  1111     1318     1357     1358     1319    0.3750D+01  0.5250D+01  0.0000D+00
  1112     1357     1396     1397     1358    0.3750D+01  0.5750D+01  0.0000D+00
  1113     1396     1435     1436     1397    0.3750D+01  0.6250D+01  0.0000D+00
  1114     1435     1474     1475     1436    0.3750D+01  0.6750D+01  0.0000D+00
  1115     1474     1513     1514     1475    0.3750D+01  0.7250D+01  0.0000D+00
  1116     1513     1552     1553     1514    0.3750D+01  0.7750D+01  0.0000D+00
  1117     1552     1591     1592     1553    0.3750D+01  0.8250D+01  0.0000D+00
  1118     1591     1630     1631     1592    0.3750D+01  0.8750D+01  0.0000D+00
  1119     1630     1669     1670     1631    0.3750D+01  0.9250D+01  0.0000D+00
  1120     1669       69       70     1670    0.3750D+01  0.9750D+01  0.0000D+00
  1121      133      188      189      132    0.4250D+01 -0.9750D+01  0.0000D+00
  1122      188      227      228      189    0.4250D+01 -0.9250D+01  0.0000D+00
  1123      227      266      267      228    0.4250D+01 -0.8750D+01  0.0000D+00
  1124      266      305      306      267    0.4250D+01 -0.8250D+01  0.0000D+00
  1125      305      344      345      306    0.4250D+01 -0.7750D+01  0.0000D+00
  1126      344      383      384      345    0.4250D+01 -0.7250D+01  0.0000D+00
  1127      383      422      423      384    0.4250D+01 -0.6750D+01  0.0000D+00
  1128      422      461      462      423    0.4250D+01 -0.6250D+01  0.0000D+00
  1129      461      500      501      462    0.4250D+01 -0.5750D+01  0.0000D+00
  1130      500      539      540      501    0.4250D+01 -0.5250D+01  0.0000D+00
  1131      539      578      579      540    0.4250D+01 -0.4750D+01  0.0000D+00
  1132      578      617      618      579    0.4250D+01 -0.4250D+01  0.0000D+00
  1133      617      656      657      618    0.4250D+01 -0.3750D+01  0.0000D+00
  1134      656      695      696      657    0.4250D+01 -0.3250D+01  0.0000D+00
  1135      695      734      735      696    0.4250D+01 -0.2750D+01  0.0000D+00
  1136      734      773      774      735    0.4250D+01 -0.2250D+01  0.0000D+00
  1137      773      812      813      774    0.4250D+01 -0.1750D+01  0.0000D+00
  1138      812      851      852      813    0.4250D+01 -0.1250D+01  0.0000D+00
  1139      851      890      891      852    0.4250D+01 -0.7500D+00  0.0000D+00
  1140      890      929      930      891    0.4250D+01 -0.2500D+00  0.0000D+00
  1141      929      968      969      930    0.4250D+01  0.2500D+00  0.0000D+00
  1142      968     1007     1008      969    0.4250D+01  0.7500D+00  0.0000D+00
  1143     1007     1046     1047     1008    0.4250D+01  0.1250D+01  0.0000D+00
  1144     1046     1085     1086     1047    0.4250D+01  0.1750D+01  0.0000D+00
  1145     1085     1124     1125     1086    0.4250D+01  0.2250D+01  0.0000D+00
  1146     1124     1163     1164     1125    0.4250D+01  0.2750D+01  0.0000D+00
  1147     1163     1202     1203     1164    0.4250D+01  0.3250D+01  0.0000D+00
  1148     1202     1241     1242     1203    0.4250D+01  0.3750D+01  0.0000D+00
  1149     1241     1280     1281     1242    0.4250D+01  0.4250D+01  0.0000D+00
  1150     1280     1319     1320     1281    0.4250D+01  0.4750D+01  0.0000D+00
  1151     1319     1358     1359     1320    0.4250D+01  0.5250D+01  0.0000D+00
  1152     1358     1397     1398     1359    0.4250D+01  0.5750D+01  0.0000D+00
  1153     1397     1436     1437     1398    0.4250D+01  0.6250D+01  0.0000D+00
  1154     1436     1475     1476     1437    0.4250D+01  0.6750D+01  0.0000D+00
  1155     1475     1514     1515     1476    0.4250D+01  0.7250D+01  0.0000D+00
  1156     1514     1553     1554     1515    0.4250D+01  0.7750D+01  0.0000D+00
  1157     1553     1592     1593     1554    0.4250D+01  0.8250D+01  0.0000D+00
  1158     1592     1631     1632     1593    0.4250D+01  0.8750D+01  0.0000D+00
  1159     1631     1670     1671     1632    0.4250D+01  0.9250D+01  0.0000D+00
  1160     1670       70       71     1671    0.4250D+01  0.9750D+01  0.0000D+00
  1161      132      189      190      131    0.4750D+01 -0.9750D+01  0.0000D+00
  1162      189      228      229      190    0.4750D+01 -0.9250D+01  0.0000D+00
  1163      228      267      268      229    0.4750D+01 -0.8750D+01  0.0000D+00
  1164      267      306      307      268    0.4750D+01 -0.8250D+01  0.0000D+00
  1165      306      345      346      307    0.4750D+01 -0.7750D+01  0.0000D+00
  1166      345      384      385      346    0.4750D+01 -0.7250D+01  0.0000D+00
  1167      384      423      424      385    0.4750D+01 -0.6750D+01  0.0000D+00
  1168      423      462      463      424    0.4750D+01 -0.6250D+01  0.0000D+00
  1169      462      501      502      463    0.4750D+01 -0.5750D+01  0.0000D+00
  1170      501      540      541      502    0.4750D+01 -0.5250D+01  0.0000D+00
  1171      540      579      580      541    0.4750D+01 -0.4750D+01  0.0000D+00
  1172      579      618      619      580    0.4750D+01 -0.4250D+01  0.0000D+00
  1173      618      657      658      619    0.4750D+01 -0.3750D+01  0.0000D+00
  1174      657      696      697      658    0.4750D+01 -0.3250D+01  0.0000D+00
  1175      696      735      736      697    0.4750D+01 -0.2750D+01  0.0000D+00
  1176      735      774      775      736    0.4750D+01 -0.2250D+01  0.0000D+00
  1177      774      813      814      775    0.4750D+01 -0.1750D+01  0.0000D+00
  1178      813      852      853      814    0.4750D+01 -0.1250D+01  0.0000D+00
  1179      852      891      892      853    0.4750D+01 -0.7500D+00  0.0000D+00
  1180      891      930      931      892    0.4750D+01 -0.2500D+00  0.0000D+00
  1181      930      969      970      931    0.4750D+01  0.2500D+00  0.0000D+00
  1182      969     1008     1009      970    0.4750D+01  0.7500D+00  0.0000D+00
  1183     1008     1047     1048     1009    0.4750D+01  0.1250D+01  0.0000D+00
  1184     1047     1086     1087     1048    0.4750D+01  0.1750D+01  0.0000D+00
  1185     1086     1125     1126     1087    0.4750D+01  0.2250D+01  0.0000D+00
  1186     1125     1164     1165     1126    0.4750D+01  0.2750D+01  0.0000D+00
  1187     1164     1203     1204     1165    0.4750D+01  0.3250D+01  0.0000D+00
  1188     1203     1242     1243     1204    0.4750D+01  0.3750D+01  0.0000D+00
  1189     1242     1281     1282     1243    0.4750D+01  0.4250D+01  0.0000D+00
  1190     1281     1320     1321     1282    0.4750D+01  0.4750D+01  0.0000D+00
  1191     1320     1359     1360     1321    0.4750D+01  0.5250D+01  0.0000D+00
  1192     1359     1398     1399     1360    0.4750D+01  0.5750D+01  0.0000D+00
  1193     1398     1437     1438     1399    0.4750D+01  0.6250D+01  0.0000D+00
  1194     1437     1476     1477     1438    0.4750D+01  0.6750D+01  0.0000D+00
  1195     1476     1515     1516     1477    0.4750D+01  0.7250D+01  0.0000D+00
  1196     1515     1554     1555     1516    0.4750D+01  0.7750D+01  0.0000D+00
  1197     1554     1593     1594     1555    0.4750D+01  0.8250D+01  0.0000D+00
  1198     1593     1632     1633     1594    0.4750D+01  0.8750D+01  0.0000D+00
  1199     1632     1671     1672     1633    0.4750D+01  0.9250D+01  0.0000D+00
  1200     1671       71       72     1672    0.4750D+01  0.9750D+01  0.0000D+00
  1201      131      190      191      130    0.5250D+01 -0.9750D+01  0.0000D+00
  1202      190      229      230      191    0.5250D+01 -0.9250D+01  0.0000D+00
  1203      229      268      269      230    0.5250D+01 -0.8750D+01  0.0000D+00
  1204      268      307      308      269    0.5250D+01 -0.8250D+01  0.0000D+00
  1205      307      346      347      308    0.5250D+01 -0.7750D+01  0.0000D+00
  1206      346      385      386      347    0.5250D+01 -0.7250D+01  0.0000D+00
  1207      385      424      425      386    0.5250D+01 -0.6750D+01  0.0000D+00
  1208      424      463      464      425    0.5250D+01 -0.6250D+01  0.0000D+00
  1209      463      502      503      464    0.5250D+01 -0.5750D+01  0.0000D+00
  1210      502      541      542      503    0.5250D+01 -0.5250D+01  0.0000D+00
  1211      541      580      581      542    0.5250D+01 -0.4750D+01  0.0000D+00
  1212      580      619      620      581    0.5250D+01 -0.4250D+01  0.0000D+00
  1213      619      658      659      620    0.5250D+01 -0.3750D+01  0.0000D+00
  1214      658      697      698      659    0.5250D+01 -0.3250D+01  0.0000D+00
  1215      697      736      737      698    0.5250D+01 -0.2750D+01  0.0000D+00
  1216      736      775      776      737    0.5250D+01 -0.2250D+01  0.0000D+00
  1217      775      814      815      776    0.5250D+01 -0.1750D+01  0.0000D+00
  1218      814      853      854      815    0.5250D+01 -0.1250D+01  0.0000D+00
  1219      853      892      893      854    0.5250D+01 -0.7500D+00  0.0000D+00
  1220      892      931      932      893    0.5250D+01 -0.2500D+00  0.0000D+00
  1221      931      970      971      932    0.5250D+01  0.2500D+00  0.0000D+00
  1222      970     1009     1010      971    0.5250D+01  0.7500D+00  0.0000D+00
  1223     1009     1048     1049     1010    0.5250D+01  0.1250D+01  0.0000D+00
  1224     1048     1087     1088     1049    0.5250D+01  0.1750D+01  0.0000D+00
  1225     1087     1126     1127     1088    0.5250D+01  0.2250D+01  0.0000D+00
  1226     1126     1165     1166     1127    0.5250D+01  0.2750D+01  0.0000D+00
  1227     1165     1204     1205     1166    0.5250D+01  0.3250D+01  0.0000D+00
  1228     1204     1243     1244     1205    0.5250D+01  0.3750D+01  0.0000D+00
  1229     1243     1282     1283     1244    0.5250D+01  0.4250D+01  0.0000D+00
  1230     1282     1321     1322     1283    0.5250D+01  0.4750D+01  0.0000D+00
  1231     1321     1360     1361     1322    0.5250D+01  0.5250D+01  0.0000D+00
  1232     1360     1399     1400     1361    0.5250D+01  0.5750D+01  0.0000D+00
  1233     1399     1438     1439     1400    0.5250D+01  0.6250D+01  0.0000D+00
  1234     1438     1477     1478     1439    0.5250D+01  0.6750D+01  0.0000D+00
  1235     1477     1516     1517     1478    0.5250D+01  0.7250D+01  0.0000D+00
  1236     1516     1555     1556     1517    0.5250D+01  0.7750D+01  0.0000D+00
  1237     1555     1594     1595     1556    0.5250D+01  0.8250D+01  0.0000D+00
  1238     1594     1633     1634     1595    0.5250D+01  0.8750D+01  0.0000D+00
  1239     1633     1672     1673     1634    0.5250D+01  0.9250D+01  0.0000D+00
  1240     1672       72       73     1673    0.5250D+01  0.9750D+01  0.0000D+00
  1241      130      191      192      129    0.5750D+01 -0.9750D+01  0.0000D+00
  1242      191      230      231      192    0.5750D+01 -0.9250D+01  0.0000D+00
  1243      230      269      270      231    0.5750D+01 -0.8750D+01  0.0000D+00
  1244      269      308      309      270    0.5750D+01 -0.8250D+01  0.0000D+00
  1245      308      347      348      309    0.5750D+01 -0.7750D+01  0.0000D+00
  1246      347      386      387      348    0.5750D+01 -0.7250D+01  0.0000D+00
  1247      386      425      426      387    0.5750D+01 -0.6750D+01  0.0000D+00
  1248      425      464      465      426    0.5750D+01 -0.6250D+01  0.0000D+00
  1249      464      503      504      465    0.5750D+01 -0.5750D+01  0.0000D+00
  1250      503      542      543      504    0.5750D+01 -0.5250D+01  0.0000D+00
  1251      542      581      582      543    0.5750D+01 -0.4750D+01  0.0000D+00
  1252      581      620      621      582    0.5750D+01 -0.4250D+01  0.0000D+00
  1253      620      659      660      621    0.5750D+01 -0.3750D+01  0.0000D+00
  1254      659      698      699      660    0.5750D+01 -0.3250D+01  0.0000D+00
  1255      698      737      738      699    0.5750D+01 -0.2750D+01  0.0000D+00
  1256      737      776      777      738    0.5750D+01 -0.2250D+01  0.0000D+00
  1257      776      815      816      777    0.5750D+01 -0.1750D+01  0.0000D+00
  1258      815      854      855      816    0.5750D+01 -0.1250D+01  0.0000D+00
  1259      854      893      894      855    0.5750D+01 -0.7500D+00  0.0000D+00
  1260      893      932      933      894    0.5750D+01 -0.2500D+00  0.0000D+00
  1261      932      971      972      933    0.5750D+01  0.2500D+00  0.0000D+00
  1262      971     1010     1011      972    0.5750D+01  0.7500D+00  0.0000D+00
  1263     1010     1049     1050     1011    0.5750D+01  0.1250D+01  0.0000D+00
  1264     1049     1088     1089     1050    0.5750D+01  0.1750D+01  0.0000D+00
  1265     1088     1127     1128     1089    0.5750D+01  0.2250D+01  0.0000D+00
  1266     1127     1166     1167     1128    0.5750D+01  0.2750D+01  0.0000D+00
  1267     1166     1205     1206     1167    0.5750D+01  0.3250D+01  0.0000D+00
  1268     1205     1244     1245     1206    0.5750D+01  0.3750D+01  0.0000D+00
  1269     1244     1283     1284     1245    0.5750D+01  0.4250D+01  0.0000D+00
  1270     1283     1322     1323     1284    0.5750D+01  0.4750D+01  0.0000D+00
  1271     1322     1361     1362     1323    0.5750D+01  0.5250D+01  0.0000D+00
  1272     1361     1400     1401     1362    0.5750D+01  0.5750D+01  0.0000D+00
  1273     1400     1439     1440     1401    0.5750D+01  0.6250D+01  0.0000D+00
  1274     1439     1478     1479     1440    0.5750D+01  0.6750D+01  0.0000D+00
  1275     1478     1517     1518     1479    0.5750D+01  0.7250D+01  0.0000D+00
  1276     1517     1556     1557     1518    0.5750D+01  0.7750D+01  0.0000D+00
  1277     1556     1595     1596     1557    0.5750D+01  0.8250D+01  0.0000D+00
  1278     1595     1634     1635     1596    0.5750D+01  0.8750D+01  0.0000D+00
  1279     1634     1673     1674     1635    0.5750D+01  0.9250D+01  0.0000D+00
  1280     1673       73       74     1674    0.5750D+01  0.9750D+01  0.0000D+00
  1281      129      192      193      128    0.6250D+01 -0.9750D+01  0.0000D+00
  1282      192      231      232      193    0.6250D+01 -0.9250D+01  0.0000D+00
  1283      231      270      271      232    0.6250D+01 -0.8750D+01  0.0000D+00
  1284      270      309      310      271    0.6250D+01 -0.8250D+01  0.0000D+00
  1285      309      348      349      310    0.6250D+01 -0.7750D+01  0.0000D+00
  1286      348      387      388      349    0.6250D+01 -0.7250D+01  0.0000D+00
  1287      387      426      427      388    0.6250D+01 -0.6750D+01  0.0000D+00
  1288      426      465      466      427    0.6250D+01 -0.6250D+01  0.0000D+00
  1289      465      504      505      466    0.6250D+01 -0.5750D+01  0.0000D+00
  1290      504      543      544      505    0.6250D+01 -0.5250D+01  0.0000D+00
  1291      543      582      583      544    0.6250D+01 -0.4750D+01  0.0000D+00
  1292      582      621      622      583    0.6250D+01 -0.4250D+01  0.0000D+00
  1293      621      660      661      622    0.6250D+01 -0.3750D+01  0.0000D+00
  1294      660      699      700      661    0.6250D+01 -0.3250D+01  0.0000D+00
  1295      699      738      739      700    0.6250D+01 -0.2750D+01  0.0000D+00
  1296      738      777      778      739    0.6250D+01 -0.2250D+01  0.0000D+00
  1297      777      816      817      778    0.6250D+01 -0.1750D+01  0.0000D+00
  1298      816      855      856      817    0.6250D+01 -0.1250D+01  0.0000D+00
  1299      855      894      895      856    0.6250D+01 -0.7500D+00  0.0000D+00
  1300      894      933      934      895    0.6250D+01 -0.2500D+00  0.0000D+00
  1301      933      972      973      934    0.6250D+01  0.2500D+00  0.0000D+00
  1302      972     1011     1012      973    0.6250D+01  0.7500D+00  0.0000D+00
  1303     1011     1050     1051     1012    0.6250D+01  0.1250D+01  0.0000D+00
  1304     1050     1089     1090     1051    0.6250D+01  0.1750D+01  0.0000D+00
  1305     1089     1128     1129     1090    0.6250D+01  0.2250D+01  0.0000D+00
  1306     1128     1167     1168     1129    0.6250D+01  0.2750D+01  0.0000D+00
  1307     1167     1206     1207     1168    0.6250D+01  0.3250D+01  0.0000D+00
  1308     1206     1245     1246     1207    0.6250D+01  0.3750D+01  0.0000D+00
  1309     1245     1284     1285     1246    0.6250D+01  0.4250D+01  0.0000D+00
  1310     1284     1323     1324     1285    0.6250D+01  0.4750D+01  0.0000D+00
  1311     1323     1362     1363     1324    0.6250D+01  0.5250D+01  0.0000D+00
  1312     1362     1401     1402     1363    0.6250D+01  0.5750D+01  0.0000D+00
  1313     1401     1440     1441     1402    0.6250D+01  0.6250D+01  0.0000D+00
  1314     1440     1479     1480     1441    0.6250D+01  0.6750D+01  0.0000D+00
  1315     1479     1518     1519     1480    0.6250D+01  0.7250D+01  0.0000D+00
  1316     1518     1557     1558     1519    0.6250D+01  0.7750D+01  0.0000D+00
  1317     1557     1596     1597     1558    0.6250D+01  0.8250D+01  0.0000D+00
  1318     1596     1635     1636     1597    0.6250D+01  0.8750D+01  0.0000D+00
  1319     1635     1674     1675     1636    0.6250D+01  0.9250D+01  0.0000D+00
  1320     1674       74       75     1675    0.6250D+01  0.9750D+01  0.0000D+00
  1321      128      193      194      127    0.6750D+01 -0.9750D+01  0.0000D+00
  1322      193      232      233      194    0.6750D+01 -0.9250D+01  0.0000D+00
  1323      232      271      272      233    0.6750D+01 -0.8750D+01  0.0000D+00
  1324      271      310      311      272    0.6750D+01 -0.8250D+01  0.0000D+00
  1325      310      349      350      311    0.6750D+01 -0.7750D+01  0.0000D+00
  1326      349      388      389      350    0.6750D+01 -0.7250D+01  0.0000D+00
  1327      388      427      428      389    0.6750D+01 -0.6750D+01  0.0000D+00
  1328      427      466      467      428    0.6750D+01 -0.6250D+01  0.0000D+00
  1329      466      505      506      467    0.6750D+01 -0.5750D+01  0.0000D+00
  1330      505      544      545      506    0.6750D+01 -0.5250D+01  0.0000D+00
  1331      544      583      584      545    0.6750D+01 -0.4750D+01  0.0000D+00
  1332      583      622      623      584    0.6750D+01 -0.4250D+01  0.0000D+00
  1333      622      661      662      623    0.6750D+01 -0.3750D+01  0.0000D+00
  1334      661      700      701      662    0.6750D+01 -0.3250D+01  0.0000D+00
  1335      700      739      740      701    0.6750D+01 -0.2750D+01  0.0000D+00
  1336      739      778      779      740    0.6750D+01 -0.2250D+01  0.0000D+00
  1337      778      817      818      779    0.6750D+01 -0.1750D+01  0.0000D+00
  1338      817      856      857      818    0.6750D+01 -0.1250D+01  0.0000D+00
  1339      856      895      896      857    0.6750D+01 -0.7500D+00  0.0000D+00
  1340      895      934      935      896    0.6750D+01 -0.2500D+00  0.0000D+00
  1341      934      973      974      935    0.6750D+01  0.2500D+00  0.0000D+00
  1342      973     1012     1013      974    0.6750D+01  0.7500D+00  0.0000D+00
  1343     1012     1051     1052     1013    0.6750D+01  0.1250D+01  0.0000D+00
  1344     1051     1090     1091     1052    0.6750D+01  0.1750D+01  0.0000D+00
  1345     1090     1129     1130     1091    0.6750D+01  0.2250D+01  0.0000D+00
  1346     1129     1168     1169     1130    0.6750D+01  0.2750D+01  0.0000D+00
  1347     1168     1207     1208     1169    0.6750D+01  0.3250D+01  0.0000D+00
  1348     1207     1246     1247     1208    0.6750D+01  0.3750D+01  0.0000D+00
  1349     1246     1285     1286     1247    0.6750D+01  0.4250D+01  0.0000D+00
  1350     1285     1324     1325     1286    0.6750D+01  0.4750D+01  0.0000D+00
  1351     1324     1363     1364     1325    0.6750D+01  0.5250D+01  0.0000D+00
  1352     1363     1402     1403     1364    0.6750D+01  0.5750D+01  0.0000D+00
  1353     1402     1441     1442     1403    0.6750D+01  0.6250D+01  0.0000D+00
  1354     1441     1480     1481     1442    0.6750D+01  0.6750D+01  0.0000D+00
  1355     1480     1519     1520     1481    0.6750D+01  0.7250D+01  0.0000D+00
  1356     1519     1558     1559     1520    0.6750D+01  0.7750D+01  0.0000D+00
  1357     1558     1597     1598     1559    0.6750D+01  0.8250D+01  0.0000D+00
  1358     1597     1636     1637     1598    0.6750D+01  0.8750D+01  0.0000D+00
  1359     1636     1675     1676     1637    0.6750D+01  0.9250D+01  0.0000D+00
  1360     1675       75       76     1676    0.6750D+01  0.9750D+01  0.0000D+00
  1361      127      194      195      126    0.7250D+01 -0.9750D+01  0.0000D+00
  1362      194      233      234      195    0.7250D+01 -0.9250D+01  0.0000D+00
  1363      233      272      273      234    0.7250D+01 -0.8750D+01  0.0000D+00
  1364      272      311      312      273    0.7250D+01 -0.8250D+01  0.0000D+00
  1365      311      350      351      312    0.7250D+01 -0.7750D+01  0.0000D+00
  1366      350      389      390      351    0.7250D+01 -0.7250D+01  0.0000D+00
  1367      389      428      429      390    0.7250D+01 -0.6750D+01  0.0000D+00
  1368      428      467      468      429    0.7250D+01 -0.6250D+01  0.0000D+00
  1369      467      506      507      468    0.7250D+01 -0.5750D+01  0.0000D+00
  1370      506      545      546      507    0.7250D+01 -0.5250D+01  0.0000D+00
  1371      545      584      585      546    0.7250D+01 -0.4750D+01  0.0000D+00
  1372      584      623      624      585    0.7250D+01 -0.4250D+01  0.0000D+00
  1373      623      662      663      624    0.7250D+01 -0.3750D+01  0.0000D+00
  1374      662      701      702      663    0.7250D+01 -0.3250D+01  0.0000D+00
  1375      701      740      741      702    0.7250D+01 -0.2750D+01  0.0000D+00
  1376      740      779      780      741    0.7250D+01 -0.2250D+01  0.0000D+00
  1377      779      818      819      780    0.7250D+01 -0.1750D+01  0.0000D+00
  1378      818      857      858      819    0.7250D+01 -0.1250D+01  0.0000D+00
  1379      857      896      897      858    0.7250D+01 -0.7500D+00  0.0000D+00
  1380      896      935      936      897    0.7250D+01 -0.2500D+00  0.0000D+00
  1381      935      974      975      936    0.7250D+01  0.2500D+00  0.0000D+00
  1382      974     1013     1014      975    0.7250D+01  0.7500D+00  0.0000D+00
  1383     1013     1052     1053     1014    0.7250D+01  0.1250D+01  0.0000D+00
  1384     1052     1091     1092     1053    0.7250D+01  0.1750D+01  0.0000D+00
  1385     1091     1130     1131     1092    0.7250D+01  0.2250D+01  0.0000D+00
  1386     1130     1169     1170     1131    0.7250D+01  0.2750D+01  0.0000D+00
  1387     1169     1208     1209     1170    0.7250D+01  0.3250D+01  0.0000D+00
  1388     1208     1247     1248     1209    0.7250D+01  0.3750D+01  0.0000D+00
  1389     1247     1286     1287     1248    0.7250D+01  0.4250D+01  0.0000D+00
  1390     1286     1325     1326     1287    0.7250D+01  0.4750D+01  0.0000D+00
  1391     1325     1364     1365     1326    0.7250D+01  0.5250D+01  0.0000D+00
  1392     1364     1403     1404     1365    0.7250D+01  0.5750D+01  0.0000D+00
  1393     1403     1442     1443     1404    0.7250D+01  0.6250D+01  0.0000D+00
  1394     1442     1481     1482     1443    0.7250D+01  0.6750D+01  0.0000D+00
  1395     1481     1520     1521     1482    0.7250D+01  0.7250D+01  0.0000D+00
  1396     1520     1559     1560     1521    0.7250D+01  0.7750D+01  0.0000D+00
  1397     1559     1598     1599     1560    0.7250D+01  0.8250D+01  0.0000D+00
  1398     1598     1637     1638     1599    0.7250D+01  0.8750D+01  0.0000D+00
  1399     1637     1676     1677     1638    0.7250D+01  0.9250D+01  0.0000D+00
  1400     1676       76       77     1677    0.7250D+01  0.9750D+01  0.0000D+00
  1401      126      195      196      125    0.7750D+01 -0.9750D+01  0.0000D+00
  1402      195      234      235      196    0.7750D+01 -0.9250D+01  0.0000D+00
  1403      234      273      274      235    0.7750D+01 -0.8750D+01  0.0000D+00
  1404      273      312      313      274    0.7750D+01 -0.8250D+01  0.0000D+00
  1405      312      351      352      313    0.7750D+01 -0.7750D+01  0.0000D+00
  1406      351      390      391      352    0.7750D+01 -0.7250D+01  0.0000D+00
